0,1
Lith_Desc,eluvium to eoh
Comments,emerald green clay
Comments,emerald green clay pieces
Comments,emerald green interior of brown clay coated pieces
COMMENTS,END
Comments,Ended hole in shale/schist
Comments,Ended hole in Ultra mafic
Comments,Ended in 
Comments,Ended in BIF
Comments,Ended in BIF 
Comments,Ended in black shale/UM schist
Comments,Ended in Mag BIF
Comments,Ended in magnetic BIF
Comments,Ended in Magnetic BIF
Comments,Ended in shale/schist
Comments,Ended n BIF
Comments,end HQ
Lith_Desc,"End of Air Core, onto RC"
Comments,End of Ceiling Ultramafic Package
Comments,end of Clay + Qtz zone
Comments,end of day @ 13m 4/3/07
Comments,"""end of deformation zone,, silica deposits in fx openings."""
Comments,End of GO-LI BIF at 23.5m
Comments,End of HM transition
Comments,. @ end of hole
Lith_Desc,end of hole
Comments,End  of Hole.
Comments,End of Hole.
Comment,END OF HOLE
Comments,End of Hole in basal felsics.
Comments,End of Hole in felsic volcanics.
Comments,End of hole in footwall felsics.
Comments,End of Hole in footwall felsics.
Comments,End of Hole in ore.
Comments,End of Hole in ore zone.
Comments,End of Hole in ultramafics (check this !! ).
Comments,end of HQ2
Comments,End of HQ core
Comments,End of HQ pre-collar
Comments,End of limonite
Comments,End of limonitic-dominated saprolite
Description,End of magnetite-rich BIF
Description,"""End of magnetite-rich BIF (@87.5m), Weak/non-magnetic MU-QTZ-FL schist"""
Description,End of magnetitie-rich BIF
Description,"""End of main Aci unit, leucocratic, homogeneous"""
Comments,"""*End of Main BIF Zone*, weakly magnetic"""
Description,"""End of main MT zone, only rare MT-bands present"""
Comments,End of martite transition
Comments,End of NMSU
Comments,"""End of NMSU, weak-moderately magnetic, felsic volcanic + MT?"""
COMMENTS,END OF OXIDATION
Comments,End of Oxidisation. Haematite rich unit with Mag. Core loss 1.2m.
Description,End of phyllite
Comments,end of precollar
Comment,end of pre-collar 27m.
Comment,end of pre-collar 28m.
Lith_Desc,End of precollar 32.70m
Comment,end of pre-collar 56.00m
Comment,END OF PRE-COLLAR 89M. HOLE LIFTING AND WATER.
Major Desc,End of Precollar at 104.4m
Comment,"""End of prev POST DAC unit, fsph's poorly presv, g'mass mod fol. Common wi se/clt alt through out."""
Comment,ENDOFRC
Comments,end of RC precollar
Comment,EndofRCPrecollar
Comments,END OF RC PRECOLLAR
Major Desc,End of sampling.
Comments,end of se flows of f.g - m.g grained rock - grading
Comments,end of stockworking
comments,"""end of the transitional zone, very slightly oxidised"""
comments,end of upper saprolite
Comments,"""End of weathered oxisied zone, BOCO @54.7"""
D_stLITHCOMMENTS,End PQ
Comments,end precollar
Comments,End Pre-collar 122.8m                             
Comments,end precollar RC at 90.1m
Comments,end RC precollar
Comment,ENDRCPRECOLLAR
Lith_Desc,ends fr
Lith_Desc,ends fr.
Lith_Desc,ends.fr.fg.dol
Lith_Desc,"ends fr.,tr.l.a.s in fract."
Comments,Ends in magnetic interval.
Lith_Desc,ends in qv
Lith_Desc,ends.ox/fr.
Comment,en-echelon QZ veining
Comments,ENLOONNG AMP ?SPINX TEX
Comment_2,enough lab sample only contaminated
Comments,"""enriched bif, but half shale"""
Comments,enriched BIF component about 10%
Comments,enriched BIF with disseminated hematite and local concentrations in fine 2;3mm beds to give a shiney metallic appearance and has red streak; with softish fine gritty layers with greenish amphibole; 
Comments,enriched BIF with narrow greenish bands of chlorite with magnetite
Comments,Enriched magnetite? Replacement of chert and still magnetic. at 72m: 1L. in 20s.; 8.07 PH; 1426 microS; 948 ppM
Comments,enriched; well bedded; with quartzite replaced; softish green material in fine layers
Comments,Enriched with iron.
Comments,enside on fractures; no obvious offsets
Lith_Desc,entire hole drilled
Lith_Desc,entire hole drilled dry.
Lith_Desc,entire hole dry
comments,Entire hole lithologically heterogeneous. Likely to be part of the major breccia unit as modelled.
Comments,ENTIRE HOLE PROBABLY MSS
comments,Entire hole thought to be part of the BMO
comments,Entire hole thought to be part of the BMO breccia unit
Comments,entirely clay
Comments,entirely cly
Comment,ENTRAINED IN DOLERITE AND VERY ALTERED
PRIM_DESCP,EOB
Comments,eoh
Comments,Eoh
COMMENTS,EoH
Comments,EOH
description, EOH               
Comments,"""EOH, """""""
comments,E.O.H
Comment,E.O.H.
Comments,E.O.H. 
Comments,EOH.
Comment,EOH-09M.
Comments,EOH 100m
Comments,EOH 100M.
Comment,EOH: 1026.7m Increased clt altered fragments
Comment,EOH @ 1041.8m
Comments,EOH-104M.
Comments,EOH @ 106 m
Comment,EOH @ 108m
Comment,EOH-10M.
Comment,EOH-10M.LOST RETURN.
Comments,EOH-110M
Comments,EOH 114m. Specular hematite with iron rich clay content
COMMENTS,"""EOH-11+,HOLE COLLAPSED."""
Comments,"EOH-11+,HOLE COLLAPSED."
Comments,EOH 120
Comments,EOH 120m.
Comments,EOH 132
Comments,EOH 132m
Comments,EOH = 132m
Comments,EOH 132 M
Comments,EOH@136m; kaolinitic shale
Comment,EOH-13M.
Comments,EOH 144m. Precollar; didn�t get to contact
Comments,EOH = 159.5m
Comments,EOH = 160.2m
Comments,EOH = 163m
Comments,EOH = 168.5m
Comment,EOH-16M.
COMMENTS,"""EOH-16M,LOW RETURN @ 16M."""
Comments,"EOH-16M,LOW RETURN @ 16M."
Comments,EOH @ 170 m
Comments,EOH 178.30m                                       
Comments,EOH@182m; black shale/minor Sif
Comments,EOH = 188m
Comments,EOH = 195.5m
COMMENTS,EOH 19M
COMMENTS,EOH-19M.
Comments,EOH 202.1m
Comments,EOH@204m; black shale/minor Sif
Comment,"""EOH - 20M.ABANDONED,RODS JAMMING."""
Comments,EOH = 211m
Comments,EOH = 216.5m
COMMENTS,EOH-21M.
Comments,EOH@221m
Comments,EOH=235m
Comments, EOH=239.9
Comment,EOH-23M.
Comments,EOH@ 245.5 in grey homogenous banded fg Sif magnetic Weak to moderate saline water
Comments,EOH = 246.5m
COMMENTS,EOH-24M.
Comments,EOH 250m
Comments,EOH@250m; black shale/lesser Sif
Comments,EOH@252m; Interbedded black shale/Sif
Comment,EOH-25M.
Comments,EOH-26+M.
COMMENTS,EOH-26M.
Comments,EOH @ 26m barren
Comments,EOH 280m magnetic dk grey Sif saline water low-mod flow rate
Comment,EOH-28M.
Comments,EOH @ 28 m; Abandoned due to water difficulties
Comment,EOH-29M.
Comments,EOH=300.2m
Comment,EOH-30M.
Comments,EOH 30m planned 35m
COMMENTS,EOH-31M.
Comments,EOH-33M.
Comment,EOH - 34M.
Comment,EOH @ 36m
COMMENTS,EOH-38M.
Comments,EOH-39
Comments,EOH-39M.
Comment,EOH-3SM.
Comments,EOH 40m
Comment,EOH-40M.
Comments,"EOH 417.7m - massive unfoliated equigranular med grained int intrusive, magnetic (?Prot dyke), fine diss py scattered through-out, blebby py-cpy near EOH"
Comments,EOH-41M.
Comment,EOH @ 42m
Comment,EOH-42M.
Comment,EOH-43M.
COMMENTS,EOH-43M.BLADE-0-43M.
Comment,EOH- 44M.
COMMENTS,EOH-44M. BLADE 0-44M.
COMMENTS,EOH-45M.
Comment,EOH @ 48m
COMMENTS,EOH-48M.
Comments,EOH @ 50m
Comments,EOH@50m
Comments,EOH -50M.
Comment,EOH-50M.
Comments,"""EOH 50m, Blade Refusal"""
Comments,"EOH 50m, Blade Refusal"
Comment,EOH-51M.
Comments,EOH 52M -HARD
Comment,EOH @ 54m
Comment,EOH-54M.
COMMENTS,EOH - 58M.
COMMENTS,EOH-58M.
Comments,EOH-59M.
Comment,EOH @ 60m
Comments,EOH@60m
Comment,EOH-60M.
Comment,EOH @ 60M.IN QTZ-FILLED SHEAR.
Comment,EOH-61M.
Comment,EOH - 62M.
Comments,EOH-62M.
COMMENTS,EOH-63M.
Comments,EOH-64M.
Comment,EOH - 64M. DIFFICULT DRILLING.
Comments,EOH 65m
COMMENTS,EOH - 65M.
Comments,EOH-65M.
Comment,EOH @ 68m
Comment,EOH-68M.
Comment,EOH @ 70m
COMMENTS,EOH -70M.
Comments,EOH 71m
COMMENTS,EOH-71M.
COMMENTS,EOH-72M.
Comment,EOH @ 74m
Comment,EOH @ 76m
Comments,EOH-78.
COMMENTS,EOH-78M.
Comment,"""EOH: 792.1m Pet @ 786.1m: 1410415 Volcaniclastic sdst or granule bx, abundant chloritic shards, subangular overgrown siliceous clasts & fine interstitial qz clasts"""
Comment,EOH @ 80m
COMMENTS,EOH -80M.
Comments,EOH-80M.ALL BLADE.
Comments,EOH-81M.
Comment,EOH @ 849.4m
Comment,EOH @ 84m
Comments,EOH 84m.
Comment,EOH-84M.
Comment,EOH-84M.APPEARS TO BE LITTLE RECOVERY OF BEDROCK IN 60-84M.
Comments,EOH 84m. Pre;collar
Comment,EOH 85M
Comments,EOH@86m; graphitic Sif
COMMENTS,EOH - 87M.
Comments,EOH 90m
Comment,EOH @ 90m
Comment,EOH 90M
Comment,EOH @ 90M.
Comments,EOH-90M.
Comment,EOH-94M.
Comments,EOH-96M.
comments,E.O.H. - Abandoned (broken ground)
COMMENTS,EOH - AFTER U
Comments,EOH almost fr
Comments,EOH almost Fr
COMMENTS,EOH - AND SOME MOTTLED CY'S LAST 3m NOT SAMPLED
comments,EOH as driller fears loosing hammer if he pushes on
Comments,EOH as too hard for RAB blade and no sample recovery with hammer
Comments,EOH at 101m.
Comments,EOH at 110m.
Comments,EOH at 116m.
Comments,EOH at 119m.
Comments,EOH at 122m.
Comments,EOH at 140m.
Comments,EOH at 189.4m
Comments,EOH at 201.4m
Comments,EOH at 210.2m
Comments,EOH at 223.9m
Comments,EOH at 249.3m
Comments,EOH at 264.3m
Comments,EOH at 290.2m
Comments,EOH at 294.4m
Comments,EOH at 308.1m
Comment,EOH at 333.6m
Comments,EOH at end of rod.
Comments,EOH at end of the rod.
Comments,EOH bit stuck at the botom hole
Comment,EOH - BLADE REFUSAL AND LOSING CIRCULATION/ SAMPLE RETURN INTO VUGGY GROUND
Comment,EOH - BLADE REJECTION
Comment,EOH BLADE REJECTION
Comments,EOH - BLADE REJECTION - H
Comments,EOH - BLADE REJECTION & HOLE CAVING
Comment,EOH - BLADE REJECTION - HOLE CAVING UP HOLE - COUDN'T PUT HAMMER ON
Comments,EOH - BLADE REJECTION IN QTZ - MZ?
Comments,E.O.H. Bogging
Comments,EOH boggy ground 
COMMENTS,"""EOH - broke bit off ,probably rocks after U/M"""
COMMENTS,EOH - BROKE BLADE BIT OFF DOWN HOLE
Comments,eoh chert
Comment_2,EOH - clagging up
comments,"""EOH, coarser grained than unit above"""
COMMENTS,EOH COLLAR BLEW OUT LOST RETURN
Comments,EOH.Conv.hammer cross over
comments,EOH. Driller unwilling to drill further after 2.5 m of open stope.
Comments,eoh. drilling 10:30 - 12:30. down hole wire rope tangled on spool until 4:30
Comments,EOH due to inablity of containing ground water from water bore pliot hole  
description,EOH EARLY - POSS. DEEPER?
Comments,"EOH. Ended prematurely due to excessive water filling up sump. Clean fresh, high flow rate. ~0.5l/s"
Comment,eoh felsic bands
COMMENTS,EOH- ?FOOTWALLSEDIMENTS.
Comment_2,EOH. FRESH+WEAK WEATHERING.
Comments,EOH hammer down for the 3 time
COMMENTS,EOH - high contamination and lots of water
LITHOLOGY_COMMENT,EOH. HOLE ABANDONED
COMMENTS,"""EOH, HOLE BLEW OUT"""
Comments,EOH - HOLE BLEW OUT
Comments,"EOH, HOLE BLEW OUT"
COMMENTS,"""EOH - hole blew out, no return."""
COMMENTS,EOH - HOLE CLAGGING UP
Comments,EOH. Hole ended due to sump filling up.
Comments,EOH. Hole silting up
comments,"""EOH, inclusions of FPF above common to 416.0m"""
Comments,EOH in fresh ultramafic. 
Comments,"EOH in mafic, unsure where contact is between mafic and seds 53m?"
Comments,eoh in mnt
Comments,EOH in salt aquifer
Comments,EOH in Shale.
Comments,EOH IN SHALE
Comments,"""EOH, last 3m wet"""
COMMENTS,EOH - LAST 5m MOD CONTAM
Comment_2,EOH - last m wet.
Comments,EOH - LOSING SAMPLE RETURN
Comment,EOH - LOST CIRCULATION IN VUGGY GROUND
Comment,EOH - LOST CIRCULATION & SAMPLE RETURN
Comments,EOH - LOST SAMPLE RETURN
Comment,EOH - LOST SAMPLE RETURN & AIR INTO VUGGY GROUND
Comment,"""EOH, LOST SAMPLE RETURN - HOLE WENT TO 33m BUT NO RETURN AFTER 30m - H2O INJECTN"""
Comments,"EOH, LOST SAMPLE RETURN - HOLE WENT TO 33m BUT NO RETURN AFTER 30m - H2O INJECTN"
Comments,eoh mafic
Comment,EOH mass polymict granule bx; abundant 1-2mm subrounded qz & si alt pum frags; ang str to int clt altered clasts; occas subrounded to subang si alt clasts; minor lam slst-bedding somewhat disrupted; patchy to wispy se; minor patchy to dissem py/po
Comments,"""eoh, maybe dolerite"""
COMMENTS,EOH - m DISEM ?MAGNETITE
COMMENTS,EOH - m FIBROUS WHITE MINERAL ?ASPESTOSE
COMMENTS,EOH - micasious rock (TA) RSP after U
Comment,EOH MINOR CHIP
Comments,"""""""EOH, mod silicified, + str qtz"""""""
COMMENTS,EOH - m QZ VN
Comment,"""EOH, NO FURTHER PROGRESS POSSIBLE DUE TO H2O"""
Comments,EOH - NO MORE RODS
COMMENTS,EOH - no penetration
COMMENTS,EOH - no penetration.
Comment,EOH - NO PEN HARD TO SAY IF INSITU OR TRANS
Comment_2,EOH - no return
COMMENTS,"""EOH - no return, clagging up"""
Comment_2,"""EOH - no return, hole blew out.  Appeared as if might just be getting into a U"""
COMMENTS,E.O.HOLE -WASH OUT SAMPLE NOT EXACT DEPTH
COMMENTS,"""EOH ; ON SLOPE OF HILL, DOWN TO WEST"""
Comments,EOH. Past target depth.
COMMENTS,EOH - POSSIBLY SHEARED?
Comments,eoh precollar
Comments,E.O.H Pre-collar
Comments,E.O.H Pre-collar.
Comments,E.O.H Pre;collar
COMMENTS,EOH (PRECOLLAR)
Comments,E.O.H Pre-collar. Increased Fe content.
Comments,EO HQ
Comments,EO HQ Core loss
COMMENTS,EOH - QZ has a lot of magnetite ass with it
Comment,"""EOH; Qz rich sdst; abund subrounded to subang <1mm qz; occas subrounded si alt pumice clasts, generally <5mm, occas to 10mm; 1192.05-1192.65 wk fol"""
Comment,"""EOH. REL MASSIVE, LOOKS LIKE GG5"""
Comments,E.O.H Rig could not keep out water of sample. An auxillary has been requested. Vein qtz present.
COMMENTS,EOH - RODS BOGGING
Comment,EOH SAMPLES TOO WET
Comments,eoh shale/siltstone
Comments,eoh siliceos magnetite
comments,"""EOH, slightly magnetic in upper metre"""
Comments,"""EOH, slightly silicifd"""
Comments,"""""""EOH, slightly silicified"""""""
Comments,EOH slow drilling
Comment_2,"""EOH - slow pen & dificult drilling, no end in site."""
COMMENTS,EOH - SOME ?ASPTOSE PRESENT
Comments,"""""""EOH, strongly silicified Ac?"""""""
COMMENTS,"""EOH - STUFFED UP ROCKS, ?NOT SURE IF MT OR SOME OTHER MINERAL ?GR"""
Comments,EOH Sulphidic Shale 150m
Comments,EOH. Sump filled.
Comments,EOH. Sump full.
Comments,EOH TO MUCH WATER
Comment,"""EOH, TOO MUCH H2O"""
Comments,EOH. TOo much waterdespite building up edges.
Comments,EOH too wet poor sample return
Comments,E.O.H. Tried to get through BIF; ground too broken and wet. Samples probably unreliable
COMMENTS,EOH - U
Comments,EOH  very enriched magnetite
comments,"""EOH very quartz rich. Perhaps of intermediate composition, but more on the felsic side"""
comments,EOH very small amount of quartz
Comments,"""EOH, very weakly silicified"""
Comments,EoH very weathered
Comments,EOH VERY WET
COMMENTS,EOH V POOR RETURN
Comment_2,EOH - V SLOW DRILLING IN RKA
Comment,"""EOH, V SLOW PENETRATION, LOTS H2O"""
Comments,"""EOH, v weakly silicified"""
Comments,EOH;Water
Comments,"""EOH, weakly silicifd, slightly vug """
Comments,E.O.H Wet Sample. Minor shaley interbeds within mnt BIF.
Comments,"""E.o.Oxi zone, core rec poor, Lm veins promi, Mag is diss & c grained."""
Major Desc,EOP
Major Desc,EOP approx 164.6m
comments,EOPC
Comments,eox 40
Desc13,ep
Comments,/- Ep
Gen_Desc1,EP
Lith_Desc,ep 25%
Comments,EP 2H
Comments,EP 2S
Comments,Ep 3%
comments,ep 5%; py 2-3%
Lith_Desc,EP also present
Comments,ep alt
Major Desc,ep altd sy fol / shd bv
Lith_Desc,EP alt in bands
Comments,"""ep-amp-chl vein 5cm wide, weakly laminated sulphides dip to the west"""
comments,EP associated w QZ
Comments,epcl alteration possibly dropping out
Comments,ep-cl altered mafic MGR
Comments,ep-cl alt; intensity 1
Comments,ep-cl present and spatially related to fx
COMMENTS,epd bxd qtz-epd pre/syndeform
COMMENTS,epd crystals up to 8mm long
Comments,Ep/Diop/Chl alt w/ veining and brecc
Comments,epd vn?
Comments,"""ep fractures, sheared 332.5m"""
Comments,EP?/HBLDE?
Comments,ep-healed jt
Desc13,EPI
Comment,"""Epi/Clt alt mas dol at top changes quickly to fol Clt/Ca dol; patchy dissem mag throughout, mnr dissem pyr in fol dol; Ca strongest in non Epi zones; mnr dacite bnd at base"""
Lith_Desc,epidate
COMMENT,EPIDATE ALTR ESP ALONG FRACTURES
Lith_Desc,epidate (Blade)
Lith_Desc,epidate (Hammer)
Lith_Desc,Epidate magnetite tomaline
Lith_Desc,Epidate tomaline
Lith_Desc,Epidate (ws)
Lith_Desc,epid/carb
Comments,epidote
Comment,epidote?
Lith_Desc,Epidote
COMMENTS,EPIDOTE
COMMENTS,EPIDOTE?
Comments,EPIDOTE 0.5%INTERSITUAL
comments,epidote +20% py
Comments,epidote abd. in gm.
COMMENT,Epidote alteration
Lith_Desc,Epidote alteration 10%
COMMENT,Epidote alteration 38.5-39.5
COMMENT,Epidote alteration 38.5-39.6
Lith_Desc,Epidote alteration 40%
Lith_Desc,Epidote alteration 5%
Lith_Comment,Epidote alteration and <2% pyrite from 144 to 146 meters.
Lith_Comment,Epidote alteration and <2% pyrite from 146 to 147 meters. Quartz veining from 149 to 150 meters.
Lith_Comment,Epidote alteration associated with disseminated pyrite mineralization from 94 to 140 meters. Quartz veining from 149 to 151 meters.
Lith_Comment,Epidote alteration from 130 to 140m.
Comments,Epidote alteration has come in. More pyrite
COMMENT,Epidote alteration in veinlets
Lith_Desc,Epidote alteration Tr%
Comments,epidote alteration within fault zone
Lith_Comment,Epidote altered
Lith_Comment,Epidote altered.
Lith_Comment,Epidote altered and mineralized with <2% pyrite from 148 to 150 meters.
Lith_Comment,Epidote altered and pyrite mineralisation from 140 to 142 metres.
Lith_Desc,epidote altered basalt
Lith_Comment,Epidote altered from 89 to 91 meters. Minor quartz chips and disseminated pyrite mineralization from 97 to 98 meters. Minor quartz veining from 109 to 110 meters. Epidote altered from 115 to 117 meters. About 20 to 30% silicified rock chips from 123 to 1
Lith_Comment,Epidote altered from 91 to 94 meters
Lith_Comment,Epidote altered in places.
Lith_Comment,Epidote altered in places and mineralized with <2% pyrite.
Lith_Desc,EPIDOTE ALTERED MAGNETITE RICH METABASALT
Lith_Desc,Epidote altered Mb
Lith_Desc,epidote altered metabasalt
Lith_Desc,Epidote altered metabasalt +/- pyrite
Lith_Desc,epidote alt metabasalt & pyrite
Comments,EPIDOTE AND PYRITE VEINS
Comments,Epidoteas v.fine x-cut veins
Comments,EPIDOTE CAV. FILL
Lith_Desc,"epidote, clay altered Mb & quartz"
Lith_Desc,"epidote, clay altered Mb & quartz, haema"
COMMENT,epidote disseminated pyrite
Lith_Desc,epidote fest metabasalt
Comments,EPIDOTE FILLED SMALL VESICLES
Comments,EPIDOTE FILLED SMALL VESICLES ? MORE MAFIC APPEARANCE TO MICROSYENITE
Comments,EPIDOTE FILLED VESCLES
Comments,EPIDOTE FILLED VESCLES  + VEINING
Comments,EPIDOTE FILLED VESICLES  CARBONATE
Comments,EPIDOTE FILLED VESICLE V FELSPATHIC
Comments,Epidote from 144 - 146 metres.  End of Hole in ore !!
Lith_Desc,epidote & hem altered metabasalt
Comments,epidote in veining
Description/Notes,Epidote in veins
Comments,EPIDOTE IN VESICLE
Lith_Desc,Epidote Mb & clay zone
Lith_Desc,Epidote Micaceous
comments,epidote-mt-py
Comments,Epidote on fractures
Comment,epidote present
Comments,EPIDOTE PRESENT
Comments,epidote/py alt along fractures
Lith_Desc,epidote pyrite altered metabasalt
