Description,"""As 68.8-82.27m, except mod. mag., both AM-rich and CH-rich intervals contain MT (homogeneous MT dispersal)"""
Comments,As 68.95-69.3m
Comments,"""As 68.95-69.3m, weakly foliated, slight brown BI alteration developed"""
Comments,"""As 70.3-73.79m, subordinate Ach banding"""
Description,As 71.42-86.40m
Comments,"""As 71.5-71.9m,PY as disseminated PY blebs"""
Comments,"""As 72.35-73.2m, minor CH as augens/ppbs"""
Description,As 72.69-73.03m
Description,"""As 72.69-73.03m, CL now pastel green/yellow"""
Comments,"""As 72-74.85m, gabbro grain size in places, often foliated"""
Description,As 73.03 -73.66m
Description,As 73.03-73.66m
Description,As 73.59 to 73.94m
Description,"""As 73.59 to 73.94m, non-magnetic"""
Comments,As 73.79-74.47m
Comments,"""As 74.15-83.6m, re-cemented fault zones: 86.5, 89-89.2, 89.8-90, 90.3-92.6m, finely-laminated (<< mm-scale) BIF: 87.2-89.5m"""
Description,As 74.91 to 75.59m
Description,"""As 74.91 to 75.59m, moderately magnetic"""
Description,"""As 74.91 to 75.59m, strongly magnetic"""
Comments,As 76-89.1m
Comments,As 7.7-10.9m
Comments,As 78.3-82m but less weathered
Comments,As 78.7-79.6m nut non-magnetic
Comments,As 79.7-80.1m
Comments,As 80.1-84.3m
Comments,As 80.39-82m
Comments,As 80.5-81.2m
Comments,"""As 80.79-90.98m, strongly magnetic, SH% decreases, MT% increases (changes from GRD-GYD to GYD)"""
Description,As 81.23 to 81.98m
Comment,"""As 81.8m, thicker cemented brittle fault (<cm-wide)"""
Comments,"""As 81.95-85.1m, sulphide-qtz intrusion: 86.05-86.1m, sulphide-carbonate intrusion: 87.05-87.1m"""
Comments,"""As 81.95-85.1m, sulphide-qtz intrusion: 90.2-90.25m, strongly foliated on Fw contact margin: 94.1-95.5m"""
Description,As 81.98 to 85.40m
Comments,As 82-87.5m but less weathered
Comments,As 83.25-93.7m but f/g (Abv-dominant)
Comments,As 83.79-86.49m
Comments,"""As 83-85m higher % sulphides, *ASSAY FOR AU!!*"""
Description,As 84.65-92.97m
Comments,As 84.6-92.3m
Comments,"""As 84.6-92.3m, strongly faulted (re-cemented)"""
Comments,As 84.95-196.3m
Description,"""As 86.40-86.44m, non-mag., g/s increases on contact with Hw and Fw Aci"""
Comments,As 88.2-94.15m (weak-non-magnetic)
Description,As 88.50 to 98.33m
Description,"""As 88.80-90.42m, g/s decreases, % green AM increases, wispy MT"""
Comments,As 88.8-92.43m
Description,"""As 89.07-91.68m, minor Aci intervals, weak/moderately magnetic"""
Comments,As 89.1-91.95m
Comments,As 89.6-100.4m
Description,As 9.00 to 10.70m
Comments,As 91.03-91.78m
Comments,As 91.78-91.01m
Comments,As 92.3-92.4m
Comments,"""As 92.3-92.4m, minor (<0.1m) Aci_D intervals present"""
Comments,As 92.77-93.22m
Description,As 92.97-93.09
Description,"""As 92.97-93.09m, str. Mag. (top of MT-rich BIF), 30% straw yellow CL, <5% shale"""
Comments,"""As 93.60-95.51m, OR-BR Fe-silicate present (2%), includes CH bands: 97.62-97.96m"""
Description,"""As 93.84-95.02m, strong (metamorphic?) banding, minor Aan"""
Comments,"""As 94.15-94.49, 2cm wide MT band at 96.09m otherwise non-magnetic"""
Description,As 94.54 to 103.50m
Comments,As 95.10-100.13m
Comments,"""As 95.35-110.95m, variable bandwidth"""
Description,"""As 95.45-96.22m, however more deformed banding"""
Description,As 96.38-96.97m
Description,As 96.45-106.55m
Description,"""As ~96.45-98.34m, (strong cyclic banding)"""
Comments,As 96.57-101.20m
Description,"""As 97.55-101.52m, although not as coarse grained"""
Description,"""As 97.55-101.52m, wk. fol., minor intervals of CH and laminar CL-SE present,"""
Comments,As 98.16-102.25m
Comments,As 98.2-114.85m
Comments,As 99.35-100.73m
Comments,As 99.5-110.58m
Comments,As 99.7-102.65m (weak-moderately magnetic)
Comments,as abov
Comments,as above
Comments,as above???
Comment,as above.
Comments,As above
Comments,As above                                          
Comments,As above.
Comments,As Above
Comments,AS ABOVE
Comments,As above ~3 g/t?
Comments,"""As above, 3% pyrite"""
Comments,As above + 40% clay
Comments,"""As above, 5% pyrite"""
Comments,As above + 5% QV
Comments,As above (79m Translucent vein quartz.  Slow hard drilling).
COMMENTS,"As above, abundant feldspar throughout siltstone"
Comments,As above AcSi alteration
COMMENTS,AS ABOVE - AFTER MAFIC ROCK - EOH
COMMENTS,As above although mottled
Comments,"""As above, alt'n in fractures"""
COMMENTS,as above and becoming cutanous
COMMENTS,as above and gravel
Comment,"""as above, apple green clays, poss mafis parent. EOH."""
Comment,"""as above + banded chert, poss interflow chert with mafics? EOH."""
Comments,"""As above, banded strongly magnetic"""
Comment,"""as above banding still not a common feature, poss sed parent (ssh?)?, EOH."""
Comments,"as above banding still not a common feature, poss sed parent (ssh?)?, EOH."
Comments,As above becoming more felsic
Comment_2,AS ABOVE + BEDDED SEDS (TRANSPORTED)
Comments,"""As above, bedding not obvious"""
Comments,As above. Better recovery inspite of clayey matrix in this interval.
COMMENTS,As above +/- biotite alteration
COMMENTS,As above biotite altered
Comments,"""As above, blackish when wet"""
Comments,"as above, blade refusal,"
Comment,"""as above, blade refusal, EOH."""
COMMENTS,As above broken ground
Comments,As above broken with quartz veining
comments,as above but abundant magnetite.
Comment,AS ABOVE BUT ALT'N CHANGE AND CCP ST
Comments,"AS ABOVE BUT APPEARS MASSIVE, POSSIBLE CRYSTALLINE TEXTURES MAFIC???"
Comments,AS ABOVE BUT CLAY INCREASING - TRANSPORTED OR RESIDUAL?
Comment,AS ABOVE BUT CLT ALT'D WITH SMALL SI & MGT BANDING
comments,"""as above but common mafic """"clots"""", some with distinct pyx lathes within them. Sericite alteration decreases with depth, and feldspar phenocrysts increase in size with depth. Gradual change from above, same lithology just more mafic clots."""
comments,as above but core very broken in some intervals. 4m core loss in a single 6m run!
Comments,As above but fresh                                
comments,"""as above but ghosted feld phenocrysts and ABUNDANT MAFIC CLOTS up to 15mm, lenticular."""
Comments,AS ABOVE BUT GRAIN SUPPORTED AND WELL INDURATED CHIPS
Comment,AS ABOVE BUT HIGHER CLAY CONTENT
Comments,As above but increased clay content - second aquifer?
Comments,as above but in MVM now
comments,as above but intensely fractured. Chlorite as fracture fill.
Comment,"""As above but large SC2 type quartz, alteration drops off ~609.5 to more chlorite"""
comments,"""as above but less chloritic - abundant chlorite """"clots"""" throughout interval though."""
comments,as above but less clay
comments,as above but less disseminated pyrite
comments,"""as above but less pyx-rich FPF  (with no significant pyx vning) within the intrusive narrow porphyry, and mixed chips with the FCF."""
Comment,AS ABOVE BUT LESS SACY FROM ABOVE INFILTRATING INTO CAVITIES IN LSCA
comments,as above but less the vning and non magnetic.
Comment,AS ABOVE BUT LPS BECOMING LARGER PLUS CLAY - TRANSPORTED OR RESIDUAL?
comments,as above but magnetic. **unable to keep water out of samples from 153m. Probable  increase in contamination.
Comments,As above but moist
comments,as above but more competent.
Comments,As above but more ferruginous
Comments,As above but more increased clay content
Comment,as above but more intense alteration
Comment,as above but more si alteration small T PY zone @138.4m matches zone in CUDD004??
Comments,as above but more strongly fractured
comments,"""As above but not magnetic, increased clasts of below MBF throughout, up to 4cm."""
Comments,as above but now with quartz veining with conspicuous actinolite clots
comments,As above but only slight fe staining along fractures in small 1m interval.
Comments,AS ABOVE BUT PISOLITES SMALLER
Comments,AS ABOVE BUT SAMPLES WET
comments,"""as above but signifantly more carbonate, magnetite and pyrite. Small (10-20cm) autobreccia zones with cb infill."""
comments,"""as above but significantly less talc (possibly a basalt, as logged between 126.1-131.4 in GXDD0011)."""
comments,as above but significantly more pyrite mins close to the felsic contact.
comments,as above but significaqntly more siderite.
Comments,AS ABOVE BUT SILCRETED (FERICRETE)
COMMENTS,As above but tending to fresh
comments,as above but very pink core�..inferred k-spar alteration.
comments,"""as above but very weak pink alteration mineral, prob Fe. Very green - possibly closer to intermediate than felsic."""
Comments,As above but weakly ferruginous
Comment,AS ABOVE BUT WHITE CLAY MORE ABUNDENT - LAG CONTAMINATION? OR TRANSPORTED GRAVEL
Comments,As above but with cyclone contamination
Comment,As above but with ~ foliation parallel Qz/Ca veins
Comments,As above but with weak contamination
Comment,"""as above, carbonate cement now minor"""
Comments,"as above, carbonate cement now minor"
COMMENTS,"""""""as above - """"""""cherty"""""""""""""""
Description,As above + chips of dark brown goethite alteration
COMMENTS,As above + clay
Comment,"""as above, clay now major"""
Comments,As above clay/ox on fract's
Lith_Desc,As above clays after probable
Comments,"""As Above, clay weathered, few chips"""
Comments,As above + cleaner coarse grained sand.
Comments,As above + clean medium grained sand.
Comment,AS ABOVE CLT AFTER FS
COMMENTS,as/above cm scale bedding
Comments,As above + coarse grained clayey sand.
Comments,As above + coarse grained sand.
Comments,As above coarse grained sand
COMMENTS,As above + coarse gravels
Comments,As above + coarse gritty quartz sands
COMMENTS,as above + colluvial iron stone
Comments,As above. colour change. Goethtic?
Comments,As above - considerably wetter
Comments,"""as above, contact 60 deg"""
Comments,As above. Contains garnet?
Comments,As above contam?
COMMENTS,As above + contam (m 155)
Comments,As above contam? + saprolite
COMMENTS,As above + cutan development
Comments,As above. Cyclone contamination
Comment,"""as above, DAC increasingly QZ-phyric.  Intense SISE alteration."""
description,AS ABOVE - DAMP SAMPLE.
description,AS ABOVE + DAMP SAMPLE.
Comment,"""as above, darker colour with clt highlighting foln"""
Comments,as above drop out of pinkish colouration; few narrow silty seams; only local aegerine
Comments,As above dry and bucky quartz
Comment,"""as above, EOH."""
Comment,"""as above, EOH"""
Comments,"as above, EOH"
Comments,"as above, EOH."
COMMENTS,AS ABOVE - EOH
Comments,AS ABOVE - EOH - BLADE REFUSAL
Comment,AS ABOVE - EOH - BLADE REJECTION
Comments,AS ABOVE - EOH - BLADE REJECTION - HOLE CAVING
Comment,AS ABOVE - EOH - LOST CIRCULATION
Comments,AS ABOVE - EOH - LOST CIRCULATION AND SAMPLE RETURN
Comment,AS ABOVE - EOH - LOST CIRCULATION INTO VUGGY GROUND
Comments,AS ABOVE - EOH - LOST CIRCULATION & SAMPLE RETURN
Comments,AS ABOVE - EOH - LOST SAMPLE RETURN
Comments,AS ABOVE - EOH - LOST SAMPLE RETURN WITH START OF WATER INFLUX
Comments,As above Ep& f eox frac
Comments,As above Ep on fractures
Comments,As above; extremely contaminated.  Hole abandoned
Comments,As above; extremely contaminated.  Hole abandoned due to bad
Comment,"""as above, ferruginisation v.minor"""
Comments,"as above, ferruginisation v.minor"
Comment,"""as above, ferruginous frags abundant"""
Comments,"as above, ferruginous frags abundant"
Comments,As above +/- ferruginous gravel
Comments,As above +/- ferruginous gravels
Comment,"""as above ferruginous material now minor, apple green clays minor, mafic parent?"""
Comments,"as above ferruginous material now minor, apple green clays minor, mafic parent?"
Comments,As above ferruginous oxidation
Comments,As above + ferruginous oxidation and quartz vein
COMMENTS,As above + Fe staining
Comments,"""As above, few chips, powdery"""
Comment,"""as above, fewer ca veins"""
Comments,"""As above, few flat chips"""
Comments,"""As above, few pyrite stringers"""
COMMENTS,As above +/- FI
Comments,"""As above, fine mm scale 1-3mm magnetite rich beds interlayered with mag + silica"""
COMMENTS,As above fine to medium grained
Comments,As above - fragmented and less massive cementing
Comments,As above generally finer grained quartz.
COMMENTS,"As above, GL decreasing donhole"
COMMENTS,"As above, GL decreasing downhole"
Comments,"""As above, good equigranular igneous texture"""
COMMENTS,As above +/- gossan
COMMENTS,as above + gravel
COMMENTS,As above + gravel
Comments,As above +/- gravels throughout
Comments,as above ; greasey; well bedded at sub cm scale; strongly magnetic; with narrow interformational brecciation from 265.7 ; 266
Comments,As above GrGy G'mass
COMMENTS,AS ABOVE - GROUND WATER
Comments,As above. Hole abandoned at 5.1m.  Redrilled approx 3m to the northern side.
Comments,As above. Hole aborted - no outside return
Comment,"""as above increased carb vn, feld more altered; chlorite less apparent"""
Comments,As above + increased sand content
Comment,"""as above, increase in altered phenocryst (CLT) stretched in foliation"""
Comments,As above. Increase in clay content.
Comment,"""as above, increase in CLT alteration, fracture zone at basal contact"""
Comment,"""as above, increase in fracturing, silica alteration, veining, pyrite"""
Comment,"""as above, increase in fracturing, veining and grainsize (8mm)"""
Comment,"""as above, increase in phenocrysts, silica-sericite dominate alt assemblage"""
Comment,"""as above, increase in pyrite veins"""
Comment,"""as above, increase in quartz grains and chlorite altered phenocrysts"""
Comments,As above in MVM
COMMENTS,as above + iron pisoliths
COMMENTS,As above + iron pisoliths
COMMENTS,As above ith cemented quartz-glaucontite sandstone
Comments,As above. Large clasts of Hem and Hem-Goe in a clayey matrix.
Comments,As above + laterite gravel
COMMENTS,As above + lat nodules and lithic frags
Comments,As above - less clay content
Comments,As above - less clayey
Comments,As above + less clayey
Comments,As above + less clayey coarse sand.
Comments,As above - less clayey coarse sand.  Rounded translucent quartz grains with pitted frosted surface.
Comments,"""As above, less fer frags"""
Comments,"""As above, less mnt"""
Comment,"""as above, less Se altn, minor fine py in upper part; 30mm cs qtz vein near centre 10/CA; littlr fs obvious below vein; dac apears massive, mod fol and clt-flecked (?ex-fs)"""
Comments,As above less silicified
Comment,"""as above, less sulphide; sp - po veining 10-25% ca, minor bands"""
Comment,"""as above, less sulphide with less po, mar chloritic g'mass"""
Comment,"""as above, light apple green clays present"""
Comments,"as above, light apple green clays present"
Comments,"""as above lightly altered, minor qtz veins and weak chl, foliated, minor limonite staining"""
COMMENTS,As above + limonite
COMMENTS,as above - limonitic
COMMENTS,As above + limonitic cutans
COMMENTS,As above + limonitic saprolite
Comments,"""As above, magnetic"""
Comments,"""As above, magnetite rich"""
Comments,As above Massive MVB
Comments,As above massive Py veinlets
Comments,As above massive W-fol'd
Comments,AS ABOVE + m CALCRETE
Comments,As above & med grained
Description,As above + minchips of dark grey recrystallised metasediment
Comment,as above + minor chert
Comments,"""As above, minor contamination"""
Comments,"""As above, minor epidote altn"""
Comments,As above + minor lateritization
Comments,As above + minor quartz vines.
Comments,As above + minor vein quartz.
Comments,As above + minor vein quartz.  Increased water flow.
COMMENTS,"""as above, mm-cm scale"""
COMMENTS,"""as above, mm scale"""
Comment,"""as above, mod indurated/hardpanised"""
Comment,"""as above, mod silicified, EOH."""
Comments,"as above, mod silicified, EOH."
Comment,"""as above, mod slicified, EOH."""
Comments,"as above, mod slicified, EOH."
Comments,As above - moist
Comments,As above (moist)
Comments,as above monotonous ; 132.2 ; 132.5 multiple 2mm aegerine bands. 133.9;139.1 qtz vein.
Comment,"""as above, more altered"""
Comment,"""as above, more altered, carbonate alteration of feldspar phenocrysts"""
Comments,as above. More core than above.
Comments,"""As above, more ferrigenous"""
Comment,"""as above, more ferruginous"""
Comments,"as above, more ferruginous"
Comments,"as above,more goethitic and increase in clay."
COMMENTS,as above - more iron rich
Comments,"""As above, more iron staining."""
COMMENTS,As above more pallid
Comment,"""as above , more patch si-se"""
Comment,"""as above, more pyrite, less galena, numerous joint sets with vuggy calcite"""
Comments,As above more sandy
Comment,"""as above, most prob a mafic parent, EOH"""
Comments,"as above, most prob a mafic parent, EOH"
Comments,As above + mottled saprolite
Comments,"""As above, & MVB chips"""
Comments,"""As above, no chips"""
Comments,As above + nodular laterite
Comments,AS ABOVE - NO LAG
Comments,"""As above, non magnetic throughout unit"""
Comments,as above; no obvious hematite
Comments,AS ABOVE NOTE SUB ANGULAR QUARTZ GRAINS IN MATRIX
Comment,"""as above, not well indurated, hole wall collapsing, abandon hole, EOH."""
Comments,"as above, not well indurated, hole wall collapsing, abandon hole, EOH."
Comments,as above occasional disseminated pyrite EOH 120m
